Code	Site	Block	Plot	Point	Treatment	Depth	Date	SWC
37	Gamir	2	2	4	Control	10	10/07/2017	9.0
38	Gamir	2	2	4	Control	20	10/07/2017	11.6
39	Gamir	2	2	4	Control	30	10/07/2017	10.6
40	Gamir	2	2	4	Control	40	10/07/2017	9.7
41	Gamir	2	2	5	Control	10	10/07/2017	5.7
42	Gamir	2	2	5	Control	20	10/07/2017	12.7
43	Gamir	2	2	5	Control	30	10/07/2017	11.1
44	Gamir	2	2	5	Control	40	10/07/2017	12.5
45	Gamir	2	2	6	Control	10	10/07/2017	11.2
46	Gamir	2	2	6	Control	20	10/07/2017	10.1
47	Gamir	2	2	6	Control	30	10/07/2017	22.2
48	Gamir	2	2	6	Control	40	10/07/2017	26.5
49	Gamir	2	3	1	Drought	10	10/07/2017	14.1
50	Gamir	2	3	1	Drought	20	10/07/2017	11.9
51	Gamir	2	3	1	Drought	30	10/07/2017	17.0
52	Gamir	2	3	1	Drought	40	10/07/2017	17.6
53	Gamir	2	3	2	Drought	10	10/07/2017	9.5
54	Gamir	2	3	2	Drought	20	10/07/2017	14.7
55	Gamir	2	3	2	Drought	30	10/07/2017	14.7
56	Gamir	2	3	2	Drought	40	10/07/2017	15.3
57	Gamir	2	3	3	Drought	10	10/07/2017	9.9
58	Gamir	2	3	3	Drought	20	10/07/2017	12.7
59	Gamir	2	3	3	Drought	30	10/07/2017	12.5
60	Gamir	2	3	3	Drought	40	10/07/2017	13.2
61	Gamir	2	3	4	Drought	10	10/07/2017	6.8
62	Gamir	2	3	4	Drought	20	10/07/2017	11.7
63	Gamir	2	3	4	Drought	30	10/07/2017	13.6
64	Gamir	2	3	4	Drought	40	10/07/2017	12.4
65	Gamir	2	3	5	Drought	10	10/07/2017	11.7
66	Gamir	2	3	5	Drought	20	10/07/2017	10.3
67	Gamir	2	3	5	Drought	30	10/07/2017	12.5
68	Gamir	2	3	5	Drought	40	10/07/2017	13.2
69	Gamir	2	3	6	Drought	10	10/07/2017	5.8
70	Gamir	2	3	6	Drought	20	10/07/2017	14.4
71	Gamir	2	3	6	Drought	30	10/07/2017	15.0
72	Gamir	2	3	6	Drought	40	10/07/2017	15.4
73	Gamir	3	4	1	Drought	10	10/07/2017	9.8
74	Gamir	3	4	1	Drought	20	10/07/2017	12.4
75	Gamir	3	4	1	Drought	30	10/07/2017	10.3
76	Gamir	3	4	1	Drought	40	10/07/2017	10.8
77	Gamir	3	4	2	Drought	10	10/07/2017	9.0
78	Gamir	3	4	2	Drought	20	10/07/2017	12.4
79	Gamir	3	4	2	Drought	30	10/07/2017	12.2
80	Gamir	3	4	2	Drought	40	10/07/2017	12.5
81	Gamir	3	4	3	Drought	10	10/07/2017	7.6
82	Gamir	3	4	3	Drought	20	10/07/2017	8.4
83	Gamir	3	4	3	Drought	30	10/07/2017	13.6
84	Gamir	3	4	3	Drought	40	10/07/2017	11.7
85	Gamir	3	4	4	Drought	10	10/07/2017	11.7
86	Gamir	3	4	4	Drought	20	10/07/2017	9.7
87	Gamir	3	4	4	Drought	30	10/07/2017	10.2
88	Gamir	3	4	4	Drought	40	10/07/2017	8.5
89	Gamir	3	4	5	Drought	10	10/07/2017	10.6
90	Gamir	3	4	5	Drought	20	10/07/2017	10.2
91	Gamir	3	4	5	Drought	30	10/07/2017	13.4
92	Gamir	3	4	5	Drought	40	10/07/2017	15.6
93	Gamir	3	4	6	Drought	10	10/07/2017	8.6
94	Gamir	3	4	6	Drought	20	10/07/2017	10.2
95	Gamir	3	4	6	Drought	30	10/07/2017	8.3
96	Gamir	3	4	6	Drought	40	10/07/2017	9.1
97	Gamir	3	5	1	Control	10	10/07/2017	7.6
98	Gamir	3	5	1	Control	20	10/07/2017	11.0
99	Gamir	3	5	1	Control	30	10/07/2017	10.3
100	Gamir	3	5	1	Control	40	10/07/2017	11.2
101	Gamir	3	5	2	Control	10	10/07/2017	6.2
102	Gamir	3	5	2	Control	20	10/07/2017	10.0
103	Gamir	3	5	2	Control	30	10/07/2017	8.7
104	Gamir	3	5	2	Control	40	10/07/2017	9.5
105	Gamir	3	5	3	Control	10	10/07/2017	4.3
106	Gamir	3	5	3	Control	20	10/07/2017	8.9
107	Gamir	3	5	3	Control	30	10/07/2017	10.2
108	Gamir	3	5	3	Control	40	10/07/2017	11.9
109	Gamir	3	5	4	Control	10	10/07/2017	12.6
110	Gamir	3	5	4	Control	20	10/07/2017	9.6
111	Gamir	3	5	4	Control	30	10/07/2017	15.2
112	Gamir	3	5	4	Control	40	10/07/2017	10.9
113	Gamir	3	5	5	Control	10	10/07/2017	12.7
114	Gamir	3	5	5	Control	20	10/07/2017	10.6
115	Gamir	3	5	5	Control	30	10/07/2017	11.4
116	Gamir	3	5	5	Control	40	10/07/2017	10.4
117	Gamir	3	5	6	Control	10	10/07/2017	6.7
118	Gamir	3	5	6	Control	20	10/07/2017	7.6
119	Gamir	3	5	6	Control	30	10/07/2017	9.2
120	Gamir	3	5	6	Control	40	10/07/2017	11.3
121	Gamir	1	6	1	Drought	10	10/07/2017	9.6
122	Gamir	1	6	1	Drought	20	10/07/2017	12.3
123	Gamir	1	6	1	Drought	30	10/07/2017	11.2
124	Gamir	1	6	1	Drought	40	10/07/2017	9.8
125	Gamir	1	6	2	Drought	10	10/07/2017	10.1
126	Gamir	1	6	2	Drought	20	10/07/2017	14.7
127	Gamir	1	6	2	Drought	30	10/07/2017	12.2
128	Gamir	1	6	2	Drought	40	10/07/2017	12.8
129	Gamir	1	6	3	Drought	10	10/07/2017	6.6
130	Gamir	1	6	3	Drought	20	10/07/2017	7.5
131	Gamir	1	6	3	Drought	30	10/07/2017	9.2
132	Gamir	1	6	3	Drought	40	10/07/2017	6.8
133	Gamir	1	6	4	Drought	10	10/07/2017	9.7
134	Gamir	1	6	4	Drought	20	10/07/2017	11.8
135	Gamir	1	6	4	Drought	30	10/07/2017	9.4
136	Gamir	1	6	4	Drought	40	10/07/2017	9.2
137	Gamir	1	6	5	Drought	10	10/07/2017	9.1
138	Gamir	1	6	5	Drought	20	10/07/2017	8.4
139	Gamir	1	6	5	Drought	30	10/07/2017	7.5
140	Gamir	1	6	5	Drought	40	10/07/2017	9.1
141	Gamir	1	6	6	Drought	10	10/07/2017	5.4
142	Gamir	1	6	6	Drought	20	10/07/2017	10.2
143	Gamir	1	6	6	Drought	30	10/07/2017	11.5
144	Gamir	1	6	6	Drought	40	10/07/2017	11.6
1	Gamir	1	1	1	Control	10	30/8/2017	10.6
2	Gamir	1	1	1	Control	20	30/8/2017	16.5
3	Gamir	1	1	1	Control	30	30/8/2017	15.0
4	Gamir	1	1	1	Control	40	30/8/2017	14.1
5	Gamir	1	1	2	Control	10	30/8/2017	14.1
6	Gamir	1	1	2	Control	20	30/8/2017	10.7
7	Gamir	1	1	2	Control	30	30/8/2017	15.3
8	Gamir	1	1	2	Control	40	30/8/2017	14.2
9	Gamir	1	1	3	Control	10	30/8/2017	10.0
10	Gamir	1	1	3	Control	20	30/8/2017	14.1
11	Gamir	1	1	3	Control	30	30/8/2017	12.6
12	Gamir	1	1	3	Control	40	30/8/2017	12.4
13	Gamir	1	1	4	Control	10	30/8/2017	11.1
14	Gamir	1	1	4	Control	20	30/8/2017	12.3
15	Gamir	1	1	4	Control	30	30/8/2017	9.8
16	Gamir	1	1	4	Control	40	30/8/2017	9.0
17	Gamir	1	1	5	Control	10	30/8/2017	13.5
18	Gamir	1	1	5	Control	20	30/8/2017	10.3
19	Gamir	1	1	5	Control	30	30/8/2017	12.2
20	Gamir	1	1	5	Control	40	30/8/2017	10.3
21	Gamir	1	1	6	Control	10	30/8/2017	7.6
22	Gamir	1	1	6	Control	20	30/8/2017	14.5
23	Gamir	1	1	6	Control	30	30/8/2017	15.7
24	Gamir	1	1	6	Control	40	30/8/2017	15.3
25	Gamir	2	2	1	Control	10	30/8/2017	11.6
26	Gamir	2	2	1	Control	20	30/8/2017	8.9
27	Gamir	2	2	1	Control	30	30/8/2017	9.4
28	Gamir	2	2	1	Control	40	30/8/2017	10.6
29	Gamir	2	2	2	Control	10	30/8/2017	6.2
30	Gamir	2	2	2	Control	20	30/8/2017	17.3
31	Gamir	2	2	2	Control	30	30/8/2017	14.5
32	Gamir	2	2	2	Control	40	30/8/2017	9.9
33	Gamir	2	2	3	Control	10	30/8/2017	9.4
34	Gamir	2	2	3	Control	20	30/8/2017	11.8
35	Gamir	2	2	3	Control	30	30/8/2017	10.4
36	Gamir	2	2	3	Control	40	30/8/2017	10.8
37	Gamir	2	2	4	Control	10	30/8/2017	11.8
38	Gamir	2	2	4	Control	20	30/8/2017	12.5
39	Gamir	2	2	4	Control	30	30/8/2017	7.8
40	Gamir	2	2	4	Control	40	30/8/2017	6.2
41	Gamir	2	2	5	Control	10	30/8/2017	4.7
42	Gamir	2	2	5	Control	20	30/8/2017	11.0
43	Gamir	2	2	5	Control	30	30/8/2017	7.8
44	Gamir	2	2	5	Control	40	30/8/2017	6.2
45	Gamir	2	2	6	Control	10	30/8/2017	10.1
46	Gamir	2	2	6	Control	20	30/8/2017	8.7
47	Gamir	2	2	6	Control	30	30/8/2017	11.8
48	Gamir	2	2	6	Control	40	30/8/2017	14.2
49	Gamir	2	3	1	Drought	10	30/8/2017	14.6
50	Gamir	2	3	1	Drought	20	30/8/2017	11.6
51	Gamir	2	3	1	Drought	30	30/8/2017	15.2
52	Gamir	2	3	1	Drought	40	30/8/2017	15.3
53	Gamir	2	3	2	Drought	10	30/8/2017	14.5
54	Gamir	2	3	2	Drought	20	30/8/2017	13.2
55	Gamir	2	3	2	Drought	30	30/8/2017	11.2
56	Gamir	2	3	2	Drought	40	30/8/2017	10.8
57	Gamir	2	3	3	Drought	10	30/8/2017	8.7
58	Gamir	2	3	3	Drought	20	30/8/2017	10.8
59	Gamir	2	3	3	Drought	30	30/8/2017	9.5
60	Gamir	2	3	3	Drought	40	30/8/2017	9.9
61	Gamir	2	3	4	Drought	10	30/8/2017	6.1
62	Gamir	2	3	4	Drought	20	30/8/2017	15.1
63	Gamir	2	3	4	Drought	30	30/8/2017	13.1
64	Gamir	2	3	4	Drought	40	30/8/2017	11.0
65	Gamir	2	3	5	Drought	10	30/8/2017	12.9
66	Gamir	2	3	5	Drought	20	30/8/2017	9.1
67	Gamir	2	3	5	Drought	30	30/8/2017	11.3
68	Gamir	2	3	5	Drought	40	30/8/2017	11.7
69	Gamir	2	3	6	Drought	10	30/8/2017	4.6
70	Gamir	2	3	6	Drought	20	30/8/2017	14.5
71	Gamir	2	3	6	Drought	30	30/8/2017	13.6
72	Gamir	2	3	6	Drought	40	30/8/2017	12.8
73	Gamir	3	4	1	Drought	10	30/8/2017	9.0
74	Gamir	3	4	1	Drought	20	30/8/2017	11.2
75	Gamir	3	4	1	Drought	30	30/8/2017	9.4
76	Gamir	3	4	1	Drought	40	30/8/2017	9.9
77	Gamir	3	4	2	Drought	10	30/8/2017	8.2
78	Gamir	3	4	2	Drought	20	30/8/2017	11.6
79	Gamir	3	4	2	Drought	30	30/8/2017	11.2
80	Gamir	3	4	2	Drought	40	30/8/2017	11.6
81	Gamir	3	4	3	Drought	10	30/8/2017	6.8
82	Gamir	3	4	3	Drought	20	30/8/2017	7.6
83	Gamir	3	4	3	Drought	30	30/8/2017	11.9
84	Gamir	3	4	3	Drought	40	30/8/2017	9.9
85	Gamir	3	4	4	Drought	10	30/8/2017	10.7
86	Gamir	3	4	4	Drought	20	30/8/2017	8.6
87	Gamir	3	4	4	Drought	30	30/8/2017	9.1
88	Gamir	3	4	4	Drought	40	30/8/2017	7.6
89	Gamir	3	4	5	Drought	10	30/8/2017	9.9
90	Gamir	3	4	5	Drought	20	30/8/2017	10.3
91	Gamir	3	4	5	Drought	30	30/8/2017	12.2
92	Gamir	3	4	5	Drought	40	30/8/2017	13.9
93	Gamir	3	4	6	Drought	10	30/8/2017	6.8
94	Gamir	3	4	6	Drought	20	30/8/2017	7.9
95	Gamir	3	4	6	Drought	30	30/8/2017	6.6
96	Gamir	3	4	6	Drought	40	30/8/2017	7.7
97	Gamir	3	5	1	Control	10	30/8/2017	6.4
98	Gamir	3	5	1	Control	20	30/8/2017	10.7
99	Gamir	3	5	1	Control	30	30/8/2017	8.8
100	Gamir	3	5	1	Control	40	30/8/2017	8.9
101	Gamir	3	5	2	Control	10	30/8/2017	6.6
102	Gamir	3	5	2	Control	20	30/8/2017	11.2
103	Gamir	3	5	2	Control	30	30/8/2017	7.4
104	Gamir	3	5	2	Control	40	30/8/2017	7.7
105	Gamir	3	5	3	Control	10	30/8/2017	3.1
106	Gamir	3	5	3	Control	20	30/8/2017	7.3
107	Gamir	3	5	3	Control	30	30/8/2017	8.8
108	Gamir	3	5	3	Control	40	30/8/2017	10.6
109	Gamir	3	5	4	Control	10	30/8/2017	12.7
110	Gamir	3	5	4	Control	20	30/8/2017	9.0
111	Gamir	3	5	4	Control	30	30/8/2017	13.5
112	Gamir	3	5	4	Control	40	30/8/2017	9.6
113	Gamir	3	5	5	Control	10	30/8/2017	15.3
114	Gamir	3	5	5	Control	20	30/8/2017	13.4
115	Gamir	3	5	5	Control	30	30/8/2017	14.9
116	Gamir	3	5	5	Control	40	30/8/2017	12.1
117	Gamir	3	5	6	Control	10	30/8/2017	5.5
118	Gamir	3	5	6	Control	20	30/8/2017	6.4
119	Gamir	3	5	6	Control	30	30/8/2017	7.6
120	Gamir	3	5	6	Control	40	30/8/2017	8.8
121	Gamir	1	6	1	Drought	10	30/8/2017	9.0
122	Gamir	1	6	1	Drought	20	30/8/2017	12.1
123	Gamir	1	6	1	Drought	30	30/8/2017	10.4
124	Gamir	1	6	1	Drought	40	30/8/2017	8.6
125	Gamir	1	6	2	Drought	10	30/8/2017	16.7
126	Gamir	1	6	2	Drought	20	30/8/2017	15.2
127	Gamir	1	6	2	Drought	30	30/8/2017	8.8
128	Gamir	1	6	2	Drought	40	30/8/2017	8.7
129	Gamir	1	6	3	Drought	10	30/8/2017	9.2
130	Gamir	1	6	3	Drought	20	30/8/2017	6.0
131	Gamir	1	6	3	Drought	30	30/8/2017	7.2
132	Gamir	1	6	3	Drought	40	30/8/2017	5.8
133	Gamir	1	6	4	Drought	10	30/8/2017	13.9
134	Gamir	1	6	4	Drought	20	30/8/2017	8.7
135	Gamir	1	6	4	Drought	30	30/8/2017	6.0
136	Gamir	1	6	4	Drought	40	30/8/2017	5.9
137	Gamir	1	6	5	Drought	10	30/8/2017	6.7
138	Gamir	1	6	5	Drought	20	30/8/2017	5.7
139	Gamir	1	6	5	Drought	30	30/8/2017	4.7
140	Gamir	1	6	5	Drought	40	30/8/2017	6.0
141	Gamir	1	6	6	Drought	10	30/8/2017	4.6
142	Gamir	1	6	6	Drought	20	30/8/2017	8.4
143	Gamir	1	6	6	Drought	30	30/8/2017	7.8
144	Gamir	1	6	6	Drought	40	30/8/2017	7.1
1	Gamir	1	1	1	Control	10	21/9/2017	10.0
2	Gamir	1	1	1	Control	20	21/9/2017	16.2
3	Gamir	1	1	1	Control	30	21/9/2017	14.8
4	Gamir	1	1	1	Control	40	21/9/2017	14.2
5	Gamir	1	1	2	Control	10	21/9/2017	12.3
6	Gamir	1	1	2	Control	20	21/9/2017	10.6
7	Gamir	1	1	2	Control	30	21/9/2017	15.2
8	Gamir	1	1	2	Control	40	21/9/2017	14.1
9	Gamir	1	1	3	Control	10	21/9/2017	6.4
10	Gamir	1	1	3	Control	20	21/9/2017	9.8
11	Gamir	1	1	3	Control	30	21/9/2017	12.3
12	Gamir	1	1	3	Control	40	21/9/2017	12.4
13	Gamir	1	1	4	Control	10	21/9/2017	12.5
14	Gamir	1	1	4	Control	20	21/9/2017	11.5
15	Gamir	1	1	4	Control	30	21/9/2017	9.5
16	Gamir	1	1	4	Control	40	21/9/2017	9.1
17	Gamir	1	1	5	Control	10	21/9/2017	9.3
18	Gamir	1	1	5	Control	20	21/9/2017	9.2
19	Gamir	1	1	5	Control	30	21/9/2017	12.3
20	Gamir	1	1	5	Control	40	21/9/2017	10.4
21	Gamir	1	1	6	Control	10	21/9/2017	6.6
22	Gamir	1	1	6	Control	20	21/9/2017	11.6
23	Gamir	1	1	6	Control	30	21/9/2017	12.9
24	Gamir	1	1	6	Control	40	21/9/2017	14.9
25	Gamir	2	2	1	Control	10	21/9/2017	7.3
26	Gamir	2	2	1	Control	20	21/9/2017	8.5
27	Gamir	2	2	1	Control	30	21/9/2017	9.1
28	Gamir	2	2	1	Control	40	21/9/2017	10.6
29	Gamir	2	2	2	Control	10	21/9/2017	2.8
30	Gamir	2	2	2	Control	20	21/9/2017	11.0
31	Gamir	2	2	2	Control	30	21/9/2017	10.0
32	Gamir	2	2	2	Control	40	21/9/2017	9.6
33	Gamir	2	2	3	Control	10	21/9/2017	5.8
34	Gamir	2	2	3	Control	20	21/9/2017	9.5
35	Gamir	2	2	3	Control	30	21/9/2017	11.2
36	Gamir	2	2	3	Control	40	21/9/2017	10.1
37	Gamir	2	2	4	Control	10	21/9/2017	7.6
38	Gamir	2	2	4	Control	20	21/9/2017	8.8
39	Gamir	2	2	4	Control	30	21/9/2017	6.8
40	Gamir	2	2	4	Control	40	21/9/2017	5.8
41	Gamir	2	2	5	Control	10	21/9/2017	3.7
42	Gamir	2	2	5	Control	20	21/9/2017	8.0
43	Gamir	2	2	5	Control	30	21/9/2017	8.3
44	Gamir	2	2	5	Control	40	21/9/2017	8.6
45	Gamir	2	2	6	Control	10	21/9/2017	6.0
46	Gamir	2	2	6	Control	20	21/9/2017	6.5
47	Gamir	2	2	6	Control	30	21/9/2017	11.4
48	Gamir	2	2	6	Control	40	21/9/2017	13.4
49	Gamir	2	3	1	Drought	10	21/9/2017	11.2
50	Gamir	2	3	1	Drought	20	21/9/2017	10.1
51	Gamir	2	3	1	Drought	30	21/9/2017	14.8
52	Gamir	2	3	1	Drought	40	21/9/2017	15.1
53	Gamir	2	3	2	Drought	10	21/9/2017	7.8
54	Gamir	2	3	2	Drought	20	21/9/2017	12.8
55	Gamir	2	3	2	Drought	30	21/9/2017	10.9
56	Gamir	2	3	2	Drought	40	21/9/2017	10.6
57	Gamir	2	3	3	Drought	10	21/9/2017	8.0
58	Gamir	2	3	3	Drought	20	21/9/2017	10.6
59	Gamir	2	3	3	Drought	30	21/9/2017	8.9
60	Gamir	2	3	3	Drought	40	21/9/2017	9.6
61	Gamir	2	3	4	Drought	10	21/9/2017	5.1
62	Gamir	2	3	4	Drought	20	21/9/2017	10.0
63	Gamir	2	3	4	Drought	30	21/9/2017	11.7
64	Gamir	2	3	4	Drought	40	21/9/2017	10.6
65	Gamir	2	3	5	Drought	10	21/9/2017	9.7
66	Gamir	2	3	5	Drought	20	21/9/2017	8.8
67	Gamir	2	3	5	Drought	30	21/9/2017	10.9
68	Gamir	2	3	5	Drought	40	21/9/2017	11.7
69	Gamir	2	3	6	Drought	10	21/9/2017	3.3
70	Gamir	2	3	6	Drought	20	21/9/2017	12.1
71	Gamir	2	3	6	Drought	30	21/9/2017	13.5
72	Gamir	2	3	6	Drought	40	21/9/2017	12.7
73	Gamir	3	4	1	Drought	10	21/9/2017	8.3
74	Gamir	3	4	1	Drought	20	21/9/2017	11.0
75	Gamir	3	4	1	Drought	30	21/9/2017	9.2
76	Gamir	3	4	1	Drought	40	21/9/2017	9.6
77	Gamir	3	4	2	Drought	10	21/9/2017	7.4
78	Gamir	3	4	2	Drought	20	21/9/2017	11.1
79	Gamir	3	4	2	Drought	30	21/9/2017	10.8
80	Gamir	3	4	2	Drought	40	21/9/2017	11.3
81	Gamir	3	4	3	Drought	10	21/9/2017	6.5
82	Gamir	3	4	3	Drought	20	21/9/2017	7.3
83	Gamir	3	4	3	Drought	30	21/9/2017	11.8
84	Gamir	3	4	3	Drought	40	21/9/2017	9.5
85	Gamir	3	4	4	Drought	10	21/9/2017	9.7
86	Gamir	3	4	4	Drought	20	21/9/2017	8.4
87	Gamir	3	4	4	Drought	30	21/9/2017	9.0
88	Gamir	3	4	4	Drought	40	21/9/2017	7.3
89	Gamir	3	4	5	Drought	10	21/9/2017	8.9
90	Gamir	3	4	5	Drought	20	21/9/2017	9.8
91	Gamir	3	4	5	Drought	30	21/9/2017	11.1
92	Gamir	3	4	5	Drought	40	21/9/2017	13.0
93	Gamir	3	4	6	Drought	10	21/9/2017	5.6
94	Gamir	3	4	6	Drought	20	21/9/2017	7.5
95	Gamir	3	4	6	Drought	30	21/9/2017	6.2
96	Gamir	3	4	6	Drought	40	21/9/2017	7.5
97	Gamir	3	5	1	Control	10	21/9/2017	5.5
98	Gamir	3	5	1	Control	20	21/9/2017	9.4
99	Gamir	3	5	1	Control	30	21/9/2017	8.7
100	Gamir	3	5	1	Control	40	21/9/2017	8.8
101	Gamir	3	5	2	Control	10	21/9/2017	4.7
102	Gamir	3	5	2	Control	20	21/9/2017	7.1
103	Gamir	3	5	2	Control	30	21/9/2017	7.0
104	Gamir	3	5	2	Control	40	21/9/2017	7.6
105	Gamir	3	5	3	Control	10	21/9/2017	2.3
106	Gamir	3	5	3	Control	20	21/9/2017	6.9
107	Gamir	3	5	3	Control	30	21/9/2017	8.7
108	Gamir	3	5	3	Control	40	21/9/2017	10.4
109	Gamir	3	5	4	Control	10	21/9/2017	10.2
110	Gamir	3	5	4	Control	20	21/9/2017	5.3
111	Gamir	3	5	4	Control	30	21/9/2017	13.3
112	Gamir	3	5	4	Control	40	21/9/2017	9.2
113	Gamir	3	5	5	Control	10	21/9/2017	7.5
114	Gamir	3	5	5	Control	20	21/9/2017	8.7
115	Gamir	3	5	5	Control	30	21/9/2017	9.3
116	Gamir	3	5	5	Control	40	21/9/2017	8.5
117	Gamir	3	5	6	Control	10	21/9/2017	5.4
118	Gamir	3	5	6	Control	20	21/9/2017	6.2
119	Gamir	3	5	6	Control	30	21/9/2017	7.6
120	Gamir	3	5	6	Control	40	21/9/2017	8.5
121	Gamir	1	6	1	Drought	10	21/9/2017	8.0
122	Gamir	1	6	1	Drought	20	21/9/2017	11.1
123	Gamir	1	6	1	Drought	30	21/9/2017	10.1
124	Gamir	1	6	1	Drought	40	21/9/2017	8.6
125	Gamir	1	6	2	Drought	10	21/9/2017	8.6
126	Gamir	1	6	2	Drought	20	21/9/2017	10.3
127	Gamir	1	6	2	Drought	30	21/9/2017	8.5
128	Gamir	1	6	2	Drought	40	21/9/2017	8.4
129	Gamir	1	6	3	Drought	10	21/9/2017	5.4
130	Gamir	1	6	3	Drought	20	21/9/2017	6.0
131	Gamir	1	6	3	Drought	30	21/9/2017	7.3
132	Gamir	1	6	3	Drought	40	21/9/2017	5.7
133	Gamir	1	6	4	Drought	10	21/9/2017	7.4
134	Gamir	1	6	4	Drought	20	21/9/2017	8.4
135	Gamir	1	6	4	Drought	30	21/9/2017	6.0
136	Gamir	1	6	4	Drought	40	21/9/2017	5.7
137	Gamir	1	6	5	Drought	10	21/9/2017	6.6
138	Gamir	1	6	5	Drought	20	21/9/2017	5.6
139	Gamir	1	6	5	Drought	30	21/9/2017	4.7
140	Gamir	1	6	5	Drought	40	21/9/2017	5.9
141	Gamir	1	6	6	Drought	10	21/9/2017	4.2
142	Gamir	1	6	6	Drought	20	21/9/2017	8.1
143	Gamir	1	6	6	Drought	30	21/9/2017	7.7
144	Gamir	1	6	6	Drought	40	21/9/2017	7.1
1	Gamir	1	1	1	Control	10	16/10/2017	9.9
2	Gamir	1	1	1	Control	20	16/10/2017	16.1
3	Gamir	1	1	1	Control	30	16/10/2017	14.6
4	Gamir	1	1	1	Control	40	16/10/2017	13.8
5	Gamir	1	1	2	Control	10	16/10/2017	12.1
6	Gamir	1	1	2	Control	20	16/10/2017	10.5
7	Gamir	1	1	2	Control	30	16/10/2017	15.0
8	Gamir	1	1	2	Control	40	16/10/2017	14.0
9	Gamir	1	1	3	Control	10	16/10/2017	6.1
10	Gamir	1	1	3	Control	20	16/10/2017	9.7
11	Gamir	1	1	3	Control	30	16/10/2017	12.0
12	Gamir	1	1	3	Control	40	16/10/2017	11.9
13	Gamir	1	1	4	Control	10	16/10/2017	12.1
14	Gamir	1	1	4	Control	20	16/10/2017	11.1
15	Gamir	1	1	4	Control	30	16/10/2017	9.2
16	Gamir	1	1	4	Control	40	16/10/2017	8.9
17	Gamir	1	1	5	Control	10	16/10/2017	9.8
18	Gamir	1	1	5	Control	20	16/10/2017	9.7
19	Gamir	1	1	5	Control	30	16/10/2017	12.0
20	Gamir	1	1	5	Control	40	16/10/2017	10.2
21	Gamir	1	1	6	Control	10	16/10/2017	6.4
22	Gamir	1	1	6	Control	20	16/10/2017	11.3
23	Gamir	1	1	6	Control	30	16/10/2017	12.8
24	Gamir	1	1	6	Control	40	16/10/2017	14.9
25	Gamir	2	2	1	Control	10	16/10/2017	7.1
26	Gamir	2	2	1	Control	20	16/10/2017	8.3
27	Gamir	2	2	1	Control	30	16/10/2017	9.0
28	Gamir	2	2	1	Control	40	16/10/2017	10.4
29	Gamir	2	2	2	Control	10	16/10/2017	2.6
30	Gamir	2	2	2	Control	20	16/10/2017	10.7
31	Gamir	2	2	2	Control	30	16/10/2017	9.4
32	Gamir	2	2	2	Control	40	16/10/2017	9.2
33	Gamir	2	2	3	Control	10	16/10/2017	5.7
34	Gamir	2	2	3	Control	20	16/10/2017	9.4
35	Gamir	2	2	3	Control	30	16/10/2017	9.7
36	Gamir	2	2	3	Control	40	16/10/2017	10.2
37	Gamir	2	2	4	Control	10	16/10/2017	6.6
38	Gamir	2	2	4	Control	20	16/10/2017	8.3
39	Gamir	2	2	4	Control	30	16/10/2017	7.2
40	Gamir	2	2	4	Control	40	16/10/2017	5.8
41	Gamir	2	2	5	Control	10	16/10/2017	3.3
42	Gamir	2	2	5	Control	20	16/10/2017	8.3
43	Gamir	2	2	5	Control	30	16/10/2017	7.2
44	Gamir	2	2	5	Control	40	16/10/2017	8.2
45	Gamir	2	2	6	Control	10	16/10/2017	5.8
46	Gamir	2	2	6	Control	20	16/10/2017	6.3
47	Gamir	2	2	6	Control	30	16/10/2017	11.9
48	Gamir	2	2	6	Control	40	16/10/2017	12.7
49	Gamir	2	3	1	Drought	10	16/10/2017	11.0
50	Gamir	2	3	1	Drought	20	16/10/2017	9.5
51	Gamir	2	3	1	Drought	30	16/10/2017	14.4
52	Gamir	2	3	1	Drought	40	16/10/2017	14.4
53	Gamir	2	3	2	Drought	10	16/10/2017	7.8
54	Gamir	2	3	2	Drought	20	16/10/2017	12.1
55	Gamir	2	3	2	Drought	30	16/10/2017	10.6
56	Gamir	2	3	2	Drought	40	16/10/2017	10.3
57	Gamir	2	3	3	Drought	10	16/10/2017	8.1
58	Gamir	2	3	3	Drought	20	16/10/2017	10.2
59	Gamir	2	3	3	Drought	30	16/10/2017	8.9
60	Gamir	2	3	3	Drought	40	16/10/2017	9.2
61	Gamir	2	3	4	Drought	10	16/10/2017	5.0
62	Gamir	2	3	4	Drought	20	16/10/2017	9.6
63	Gamir	2	3	4	Drought	30	16/10/2017	11.4
64	Gamir	2	3	4	Drought	40	16/10/2017	10.3
65	Gamir	2	3	5	Drought	10	16/10/2017	9.2
66	Gamir	2	3	5	Drought	20	16/10/2017	8.7
67	Gamir	2	3	5	Drought	30	16/10/2017	10.8
68	Gamir	2	3	5	Drought	40	16/10/2017	11.3
69	Gamir	2	3	6	Drought	10	16/10/2017	3.9
70	Gamir	2	3	6	Drought	20	16/10/2017	12.3
71	Gamir	2	3	6	Drought	30	16/10/2017	13.0
72	Gamir	2	3	6	Drought	40	16/10/2017	12.2
73	Gamir	3	4	1	Drought	10	16/10/2017	8.1
74	Gamir	3	4	1	Drought	20	16/10/2017	8.6
75	Gamir	3	4	1	Drought	30	16/10/2017	9.4
76	Gamir	3	4	1	Drought	40	16/10/2017	9.5
77	Gamir	3	4	2	Drought	10	16/10/2017	7.2
